,e1,rel,e2
3671,princess_sophia_dorothea_of_prussia,sibling,louisa_ulrika_of_prussia
3672,princess_sophia_dorothea_of_prussia,sibling,wilhelmine_of_bayreuth
3673,princess_sophia_dorothea_of_prussia,sibling,prince_henry_of_prussia
3674,princess_sophia_dorothea_of_prussia,sibling,princess_anna_amalia_of_prussia
3675,princess_sophia_dorothea_of_prussia,sibling,prince_ferdinand_of_prussia
3676,princess_sophia_dorothea_of_prussia,sibling,prince_augustus_william_of_prussia
3677,princess_sophia_of_the_united_kingdom,sibling,prince_edward_augustus_duke_of_kent_and_strathearn
3678,princess_sophia_of_the_united_kingdom,sibling,prince_frederick_duke_of_york_and_albany
3679,princess_sophia_of_the_united_kingdom,sibling,prince_adolphus_duke_of_cambridge
3680,princess_sophia_of_the_united_kingdom,sibling,princess_augusta_sophia_of_the_united_kingdom
3681,princess_sophia_of_the_united_kingdom,sibling,prince_alfred_of_great_britain
3682,princess_sophia_of_the_united_kingdom,sibling,princess_amelia_of_the_united_kingdom
3683,princess_sophia_of_the_united_kingdom,sibling,princess_elizabeth_of_the_united_kingdom
3684,princess_sophia_of_the_united_kingdom,sibling,ernest_augustus_i_of_hanover
3685,princess_sophia_of_the_united_kingdom,sibling,george_iv_of_the_united_kingdom
3686,princess_sophia_of_the_united_kingdom,sibling,charlotte_princess_royal
3687,princess_sophia_of_the_united_kingdom,sibling,prince_octavius_of_great_britain
3688,princess_sophia_of_the_united_kingdom,sibling,prince_augustus_frederick_duke_of_sussex
3689,princess_sophia_of_the_united_kingdom,sibling,princess_mary_duchess_of_gloucester_and_edinburgh
3690,princess_sophie_helene_beatrix_of_france,sibling,marie_therese_charlotte_of_france
3691,princess_sophie_helene_beatrix_of_france,sibling,louis_xvii_of_france
3692,princess_sophie_helene_beatrix_of_france,sibling,louis_joseph_duke_of_brittany
3693,princess_sophie_of_greece_and_denmark,sibling,princess_cecilie_of_greece_and_denmark
3694,princess_sophie_of_greece_and_denmark,sibling,princess_theodora_of_greece_and_demark
3695,princess_sophie_of_the_netherlands,sibling,william_iii_of_the_netherlands
3696,princess_sophie_of_the_netherlands,sibling,prince_henry_of_the_netherlands
3697,princess_sophie_of_the_netherlands,sibling,prince_alexander_of_the_netherlands
3698,princess_sophie_philippine_of_france,sibling,henriette_anne_of_france
3699,princess_sophie_philippine_of_france,sibling,princess_louise_elisabeth_of_france
3700,princess_sophie_philippine_of_france,sibling,marie_adelaide_madame_quatrieme
3701,princess_sophie_philippine_of_france,sibling,victoire_of_france
3702,princess_sophie_philippine_of_france,sibling,princess_louise_marie_of_france
3703,princess_sophie_philippine_of_france,sibling,louis_dauphin_de_france
3704,princess_stephanie_of_belgium,sibling,prince_leopold_duke_of_brabant
3705,princess_stephanie_of_belgium,sibling,princess_clementine_of_belgium
3706,princess_stephanie_of_belgium,sibling,princess_louise_marie_of_belgium
3707,princess_tatiana_konstantinovna_of_russia,sibling,prince_georgi_konstantinovich_of_russia
3708,princess_tatiana_konstantinovna_of_russia,sibling,princess_vera_konstantinovna_of_russia
3709,princess_tatiana_konstantinovna_of_russia,sibling,prince_konstantine_konstantinovich_of_russia
3710,princess_tatiana_konstantinovna_of_russia,sibling,prince_ioann_konstantinovich_of_russia
3711,princess_tatiana_konstantinovna_of_russia,sibling,prince_gavriil_konstantinovich_of_russia
3712,princess_tatiana_konstantinovna_of_russia,sibling,prince_igor_konstantinovich_of_russia
3713,princess_tatiana_konstantinovna_of_russia,sibling,prince_oleg_konstantinovich_of_russia
3714,princess_theodora_of_greece_and_demark,sibling,princess_cecilie_of_greece_and_denmark
3715,princess_theodora_of_greece_and_demark,sibling,princess_sophie_of_greece_and_denmark
3716,princess_thyra_of_denmark,sibling,maria_fyodorovna
3717,princess_thyra_of_denmark,sibling,prince_valdemar_of_denmark
3718,princess_thyra_of_denmark,sibling,george_i_of_greece
3719,princess_thyra_of_denmark,sibling,alexandra_of_denmark
3720,princess_thyra_of_denmark,sibling,frederick_viii_of_denmark
3721,princess_vera_konstantinovna_of_russia,sibling,prince_georgi_konstantinovich_of_russia
3722,princess_vera_konstantinovna_of_russia,sibling,prince_konstantine_konstantinovich_of_russia
3723,princess_vera_konstantinovna_of_russia,sibling,princess_tatiana_konstantinovna_of_russia
3724,princess_vera_konstantinovna_of_russia,sibling,prince_ioann_konstantinovich_of_russia
3725,princess_vera_konstantinovna_of_russia,sibling,prince_gavriil_konstantinovich_of_russia
3726,princess_vera_konstantinovna_of_russia,sibling,prince_igor_konstantinovich_of_russia
3727,princess_vera_konstantinovna_of_russia,sibling,prince_oleg_konstantinovich_of_russia
3728,princess_victoria_alexandra_of_the_united_kingdom,sibling,maud_of_wales
3729,princess_victoria_alexandra_of_the_united_kingdom,sibling,louise_princess_royal_and_duchess_of_fife
3730,princess_victoria_alexandra_of_the_united_kingdom,sibling,george_v_of_the_united_kingdom
3731,princess_victoria_alexandra_of_the_united_kingdom,sibling,prince_albert_victor_duke_of_clarence
3732,princess_victoria_melita_of_edinburgh_and_saxe-coburg-gotha,sibling,prince_alfred_of_edinburgh_and_saxe-coburg-gotha
3733,princess_victoria_melita_of_edinburgh_and_saxe-coburg-gotha,sibling,princess_beatrice_of_edinburgh_and_saxe-coburg-gotha
3734,princess_victoria_melita_of_edinburgh_and_saxe-coburg-gotha,sibling,marie_of_edinburgh
3735,princess_victoria_melita_of_edinburgh_and_saxe-coburg-gotha,sibling,princess_alexandra_of_edinburgh_and_saxe-coburg-gotha
3736,princess_victoria_of_hesse_and_by_rhine,sibling,grand_duchess_elizabeth_fyodorovna
3737,princess_victoria_of_hesse_and_by_rhine,sibling,prince_friedrich_of_hesse_and_by_rhine
3738,princess_victoria_of_hesse_and_by_rhine,sibling,princess_irene_of_hesse_and_by_rhine
3739,princess_victoria_of_hesse_and_by_rhine,sibling,ernest_louis_grand_duke_of_hesse
3740,princess_victoria_of_hesse_and_by_rhine,sibling,alexandra_fyodorovna_of_hesse
3741,princess_victoria_of_hesse_and_by_rhine,sibling,princess_marie_of_hesse_and_by_rhine
3742,princess_victoria_of_saxe-coburg-saalfeld,sibling,leopold_i_of_belgium
3743,princess_victoria_of_saxe-coburg-saalfeld,sibling,juliane_of_saxe-coburg-saalfeld
3744,princess_viktoria_luise_of_prussia,sibling,prince_adalbert_of_prussia
3745,princess_viktoria_luise_of_prussia,sibling,prince_august_wilhelm_of_prussia
3746,princess_viktoria_luise_of_prussia,sibling,prince_eitel_friedrich_of_prussia
3747,princess_viktoria_luise_of_prussia,sibling,crown_prince_wilhelm_of_germany
3748,princess_viktoria_luise_of_prussia,sibling,prince_oskar_of_prussia
3749,princess_viktoria_of_prussia,sibling,sophia_of_prussia
3750,princess_viktoria_of_prussia,sibling,princess_margaret_of_prussia
3751,princess_viktoria_of_prussia,sibling,prince_sigismund_of_prussia
3752,princess_viktoria_of_prussia,sibling,prince_waldemar_of_prussia
3753,princess_viktoria_of_prussia,sibling,william_ii_german_emperor
3754,princess_viktoria_of_prussia,sibling,princess_charlotte_of_prussia
3755,princess_xenia_georgievna_romanova_of_russia,sibling,princess_nina_georgievna_of_russia
3756,princess_yolanda_margherita_of_savoy,sibling,giovanna_of_italy
3757,princess_yolanda_margherita_of_savoy,sibling,princess_mafalda_of_italy
3758,princess_yolanda_margherita_of_savoy,sibling,umberto_ii_of_italy
3759,princess_yolanda_margherita_of_savoy,sibling,princess_maria_francesca_of_savoy
3760,ptolemy_ii_philadelphus,sibling,arsinoe_ii_of_egypt
3761,ptolemy_iv_philopator,sibling,arsinoe_iii_of_egypt
3762,ptolemy_ix_lathyros,sibling,cleopatra_iv_of_egypt
3763,ptolemy_vi_philometor,sibling,ptolemy_viii_physcon
3764,ptolemy_viii_physcon,sibling,ptolemy_vi_philometor
3765,publius_septimius_geta,sibling,caracalla
3766,pujie,sibling,puyi
3767,pulcheria,sibling,theodosius_ii
3768,puyi,sibling,pujie
3769,quentin_roosevelt,sibling,ethel_roosevelt_derby
3770,quentin_roosevelt,sibling,kermit_roosevelt
3771,quentin_roosevelt,sibling,archibald_roosevelt
3772,quentin_roosevelt,sibling,theodore_roosevelt_jr
3773,qusay_hussein,sibling,uday_hussein
3774,ragnhild_eriksdotter,sibling,harald_ii_of_norway
3775,rajiv_gandhi,sibling,sanjay_gandhi
3776,randolph_churchill,sibling,sarah_churchill
3777,randolph_churchill,sibling,diana_churchill
3778,ranuccio_i_farnese_duke_of_parma,sibling,odoardo_cardinal_farnese
3779,rebecca_asher,sibling,william_asher_jr
3780,rene_i_of_naples,sibling,marie_of_anjou
3781,renee_of_france,sibling,claude_of_france
3782,reza_cyrus_pahlavi,sibling,leila_pahlavi
3783,richard_1st_earl_of_cornwall,sibling,eleanor_of_england
3784,richard_1st_earl_of_cornwall,sibling,isabella_of_england
3785,richard_1st_earl_of_cornwall,sibling,henry_iii_of_england
3786,richard_1st_earl_of_cornwall,sibling,joan_of_england_queen_consort_of_scotland
3787,richard_cromwell,sibling,henry_cromwell
3788,richard_i_of_england,sibling,matilda_of_england_duchess_of_saxony
3789,richard_i_of_england,sibling,geoffrey_ii_duke_of_brittany
3790,richard_i_of_england,sibling,henry_the_young_king
3791,richard_i_of_england,sibling,leonora_of_england
3792,richard_i_of_england,sibling,joan_of_england_queen_of_sicily
3793,richard_i_of_england,sibling,john_of_england
3794,richard_iii_duke_of_normandy,sibling,robert_ii_duke_of_normandy
3795,richard_iii_of_england,sibling,george_plantagenet_1st_duke_of_clarence
3796,richard_iii_of_england,sibling,edward_iv_of_england
3797,richard_iii_of_england,sibling,elizabeth_of_york_duchess_of_suffolk
3798,richard_iii_of_england,sibling,margaret_of_york
3799,richard_iii_of_england,sibling,anne_of_york_duchess_of_exeter
3800,richard_of_shrewsbury_1st_duke_of_york,sibling,mary_of_york
3801,richard_of_shrewsbury_1st_duke_of_york,sibling,perkin_warbeck
3802,richard_of_shrewsbury_1st_duke_of_york,sibling,catherine_of_york
3803,richard_of_shrewsbury_1st_duke_of_york,sibling,anne_of_york
3804,richard_of_shrewsbury_1st_duke_of_york,sibling,elizabeth_of_york
3805,richard_of_shrewsbury_1st_duke_of_york,sibling,cecily_of_york
3806,richard_of_shrewsbury_1st_duke_of_york,sibling,edward_v_of_england
3807,robert_count_of_clermont,sibling,agnes_of_france_duchess_of_burgundy
3808,robert_count_of_clermont,sibling,philip_iii_of_france
3809,robert_count_of_clermont,sibling,isabelle_of_france_queen_of_navarre
3810,robert_devereux_2nd_earl_of_essex,sibling,penelope_blount_countess_of_devonshire
3811,robert_devereux_3rd_earl_of_essex,sibling,frances_seymour_duchess_of_somerset
3812,robert_f_kennedy,sibling,kathleen_cavendish
3813,robert_f_kennedy,sibling,ted_kennedy
3814,robert_f_kennedy,sibling,john_f_kennedy
3815,robert_f_kennedy,sibling,joseph_p_kennedy_jr
3816,robert_f_kennedy,sibling,patricia_kennedy_lawford
3817,robert_f_kennedy,sibling,rosemary_kennedy
3818,robert_f_kennedy,sibling,eunice_kennedy_shriver
3819,robert_i_count_of_flanders,sibling,matilda_of_flanders
3820,robert_i_duke_of_burgundy,sibling,henry_i_of_france
3821,robert_i_of_artois,sibling,charles_i_of_sicily
3822,robert_i_of_artois,sibling,isabel_of_france
3823,robert_i_of_artois,sibling,louis_ix_of_france
3824,robert_i_of_artois,sibling,alphonse_of_toulouse
3825,robert_ii_duke_of_normandy,sibling,richard_iii_duke_of_normandy
3826,robert_ii_of_france,sibling,adele_of_france
3827,robert_iii_duke_of_normandy,sibling,henry_i_of_england
3828,robert_iii_duke_of_normandy,sibling,william_ii_of_england
3829,robert_iii_duke_of_normandy,sibling,adela_of_normandy
3830,robert_iii_of_scotland,sibling,robert_stewart_1st_duke_of_albany
3831,robert_nobel,sibling,alfred_nobel
3832,robert_nobel,sibling,ludvig_nobel
3833,robert_of_naples,sibling,marguerite_of_anjou_and_maine
3834,robert_of_naples,sibling,blanche_of_anjou
3835,robert_of_naples,sibling,louis_of_toulouse
3836,robert_of_naples,sibling,philip_i_of_taranto
3837,robert_of_naples,sibling,john_duke_of_durazzo
3838,robert_of_naples,sibling,charles_martel_of_anjou
3839,robert_rich_2nd_earl_of_warwick,sibling,henry_rich_1st_earl_of_holland
3840,robert_stewart_1st_duke_of_albany,sibling,robert_iii_of_scotland
3841,robert_todd_lincoln,sibling,edward_baker_lincoln
3842,robert_todd_lincoln,sibling,tad_lincoln
3843,robert_todd_lincoln,sibling,william_wallace_lincoln
3844,rosalie_poe,sibling,edgar_allan_poe
3845,rosemary_kennedy,sibling,kathleen_cavendish
3846,rosemary_kennedy,sibling,ted_kennedy
3847,rosemary_kennedy,sibling,john_f_kennedy
3848,rosemary_kennedy,sibling,joseph_p_kennedy_jr
3849,rosemary_kennedy,sibling,patricia_kennedy_lawford
3850,rosemary_kennedy,sibling,eunice_kennedy_shriver
3851,rosemary_kennedy,sibling,robert_f_kennedy
3852,roy_o_disney,sibling,walt_disney
3853,rudolf_cardinal_von_habsburg_lothringen,sibling,archduchess_maria_clementina_of_austria
3854,rudolf_cardinal_von_habsburg_lothringen,sibling,archduke_alexander_leopold_of_austria
3855,rudolf_cardinal_von_habsburg_lothringen,sibling,archduke_joseph_of_austria_palatine_of_hungary
3856,rudolf_cardinal_von_habsburg_lothringen,sibling,archduke_rainer_of_austria
3857,rudolf_cardinal_von_habsburg_lothringen,sibling,archduke_louis_of_austria
3858,rudolf_cardinal_von_habsburg_lothringen,sibling,francis_ii_holy_roman_emperor
3859,rudolf_cardinal_von_habsburg_lothringen,sibling,archduke_johann_of_austria
3860,rudolf_cardinal_von_habsburg_lothringen,sibling,archduchess_maria_theresia_of_austria
3861,rudolf_cardinal_von_habsburg_lothringen,sibling,archduke_anton_victor_of_austria
3862,rudolf_cardinal_von_habsburg_lothringen,sibling,archduke_charles_duke_of_teschen
3863,rudolf_cardinal_von_habsburg_lothringen,sibling,ferdinand_iii_grand_duke_of_tuscany
3864,rudolf_christian_count_of_ostfriesland,sibling,ulrich_ii_count_of_ostfriesland
3865,rudolf_i_duke_of_bavaria,sibling,louis_iv_holy_roman_emperor
3866,rudolf_ii_holy_roman_emperor,sibling,elisabeth_of_austria_1554
3867,rudolf_ii_holy_roman_emperor,sibling,albert_vii_archduke_of_austria
3868,rudolf_ii_holy_roman_emperor,sibling,maximilian_iii_archduke_of_austria
3869,rudolf_ii_holy_roman_emperor,sibling,archduke_ernest_of_austria
3870,rupprecht_crown_prince_of_bavaria,sibling,prince_karl_maria_luitpold_of_bavaria
3871,rupprecht_crown_prince_of_bavaria,sibling,princess_maria_ludwiga_theresia_of_bavaria
3872,rupprecht_crown_prince_of_bavaria,sibling,prince_franz_of_bavaria
3873,ryan_patrick_bellar,sibling,zack_james_bellar
3874,saloninus,sibling,valerian_ii
3875,samuel_hamersley,sibling,margaret_forrest
3876,samuel_hamersley,sibling,edward_hamersley_1835
3877,sanchia_of_provence,sibling,beatrice_of_provence
3878,sanchia_of_provence,sibling,eleanor_of_provence
3879,sanchia_of_provence,sibling,marguerite_of_provence
3880,sancho_i_of_portugal,sibling,urraca_of_portugal
3881,sancho_ii_of_castile,sibling,elvira_of_toro_infanta_of_leon
3882,sancho_ii_of_castile,sibling,alfonso_vi_of_castile
3883,sancho_ii_of_castile,sibling,urraca_of_zamora_infanta_of_leon
3884,sancho_ii_of_portugal,sibling,afonso_iii_of_portugal
3885,sanjay_gandhi,sibling,rajiv_gandhi
3886,saovabha,sibling,savang_vadhana
3887,saovabha,sibling,sunandha
3888,sarah_churchill,sibling,randolph_churchill
3889,sarah_churchill,sibling,diana_churchill
3890,savang_vadhana,sibling,saovabha
3891,savang_vadhana,sibling,sunandha
3892,shah_shuja,sibling,dara_shikoh
3893,shah_shuja,sibling,aurangzeb
3894,shah_shuja,sibling,murad_baksh
3895,shahnawaz_bhutto,sibling,murtaza_bhutto
3896,shahnawaz_bhutto,sibling,benazir_bhutto
3897,sigebert_i,sibling,charibert_i
3898,sigebert_i,sibling,guntram
3899,sigismund_holy_roman_emperor,sibling,anne_of_bohemia
3900,sigismund_i_the_old,sibling,john_i_albert_of_poland
3901,sigismund_i_the_old,sibling,alexander_jagiellon
3902,sigismund_ii_augustus,sibling,anna_jagiellon
3903,sigismund_iii_vasa,sibling,anna_of_finland
3904,sirabhorn_sobhon,sibling,valaya_alongkorn
3905,sirabhorn_sobhon,sibling,vajirunhis
3906,sirabhorn_sobhon,sibling,mahidol_adulyadej
3907,sofia_albertina_princess_of_sweden,sibling,prince_frederick_adolf_of_sweden
3908,sofia_albertina_princess_of_sweden,sibling,gustav_iii_of_sweden
3909,sofia_albertina_princess_of_sweden,sibling,charles_xiii_of_sweden
3910,sophia_alekseyevna,sibling,ivan_v_of_russia
3911,sophia_charlotte_of_hanover,sibling,george_i_of_great_britain
3912,sophia_charlotte_of_hanover,sibling,ernest_augustus_duke_of_york_and_albany
3913,sophia_dorothea_of_hanover,sibling,george_ii_of_great_britain
3914,sophia_magdalena_of_denmark,sibling,princess_louise_of_denmark_and_norway
3915,sophia_magdalena_of_denmark,sibling,christian_vii_of_denmark
3916,sophia_of_hanover,sibling,prince_rupert_of_the_rhine
3917,sophia_of_prussia,sibling,princess_viktoria_of_prussia
3918,sophia_of_prussia,sibling,princess_margaret_of_prussia
3919,sophia_of_prussia,sibling,prince_sigismund_of_prussia
3920,sophia_of_prussia,sibling,prince_waldemar_of_prussia
